Марка,Модель,Мощность,Топливо,Цена,Год производства,Пробег,Коробка,Кузов,Привод,Цвет
LADA, (ВАЗ) 2114,77,Бензин,85000,2006,150000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) Kalina II,87,Бензин,245000,2014,80000,механика,универсал 5 дв.,передний,белый
LADA, (ВАЗ) 2108,64,Бензин,30000,1987,94100,механика,хэтчбек 3 дв.,передний,белый
LADA, (ВАЗ) XRAY I,106,Бензин,515000,2017,69196,механика,хэтчбек 5 дв.,передний,чёрный
LADA, (ВАЗ) 2112,90,Бензин,45000,2004,240000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2110,90,Бензин,35000,2001,197000,механика,седан,передний,чёрный
LADA, (ВАЗ) Priora I,98,Бензин,200000,2012,75721,механика,универсал 5 дв.,передний,серебристый
LADA, (ВАЗ) 2112,92,Бензин,50000,2004,310000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) Granta I,87,Бензин,300000,2017,33000,механика,лифтбек,передний,чёрный
LADA, (ВАЗ) 2107,74,Бензин,90000,2010,68000,механика,седан,задний,зелёный
LADA, (ВАЗ) 21099,70,Бензин,65000,2001,200000,механика,седан,передний,синий
LADA, (ВАЗ) 2108,78,Бензин,75000,2002,222225,механика,хэтчбек 3 дв.,передний,серый
LADA, (ВАЗ) 2109,72,Бензин,65000,2000,182615,механика,хэтчбек 5 дв.,передний,синий
LADA, (ВАЗ) Granta I,106,Бензин,300000,2016,73123,механика,седан,передний,коричневый
LADA, (ВАЗ) Kalina I,98,Бензин,179000,2012,159000,механика,универсал 5 дв.,передний,чёрный
LADA, (ВАЗ) 2115,78,Бензин,55000,2003,190000,механика,седан,передний,чёрный
LADA, (ВАЗ) 2109  21093i,78,Бензин,27000,2003,143000,механика,хэтчбек 5 дв.,передний,зелёный
LADA, (ВАЗ) 2105,71,Бензин,72000,2000,117000,механика,седан,задний,красный
LADA, (ВАЗ) Granta I,87,Бензин,190000,2012,152000,механика,седан,передний,голубой
LADA, (ВАЗ) 2114,81,Бензин,80000,2007,185000,механика,хэтчбек 5 дв.,передний,чёрный
LADA, (ВАЗ) 2114,77,Бензин,100000,2006,119000,механика,хэтчбек 5 дв.,передний,зелёный
LADA, (ВАЗ) Priora I,98,Бензин,210000,2012,195000,механика,универсал 5 дв.,передний,зелёный
LADA, (ВАЗ) 2121 (4x4) I Рестайлинг,79,Бензин,80000,1995,100000,механика,внедорожник 3 дв.,полный,красный
LADA, (ВАЗ) 2113,79,Бензин,45000,2006,250000,механика,хэтчбек 3 дв.,передний,синий
LADA, (ВАЗ) 2108,64,Бензин,30000,1986,100000,механика,хэтчбек 3 дв.,передний,красный
LADA, (ВАЗ) 2112,92,Бензин,60000,2002,197000,механика,хэтчбек 5 дв.,передний,синий
LADA, (ВАЗ) 2104,72,Бензин,65000,1999,85000,механика,универсал 5 дв.,задний,белый
LADA, (ВАЗ) Priora I Рестайлинг,106,Бензин,300000,2014,160000,механика,хэтчбек 5 дв.,передний,белый
LADA, (ВАЗ) 2111,81,Бензин,35000,2004,130000,механика,универсал 5 дв.,передний,серебристый
LADA, (ВАЗ) 2105,74,Бензин,79000,2010,81000,механика,седан,задний,серебристый
LADA, (ВАЗ) 2107,74,Бензин,30000,2006,50000,механика,седан,задний,красный
LADA, (ВАЗ) 2114,77,Бензин,85000,2005,182000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2114,81,Бензин,65000,2008,200000,механика,хэтчбек 5 дв.,передний,чёрный
LADA, (ВАЗ) Priora I,98,Бензин,135000,2008,224000,механика,седан,передний,синий
LADA, (ВАЗ) 2109,64,Бензин,60000,1991,115000,механика,хэтчбек 5 дв.,передний,красный
LADA, (ВАЗ) 2121 (4x4) I,75,Бензин,30000,1990,98000,механика,внедорожник 3 дв.,полный,зелёный
LADA, (ВАЗ) 2107,74,Бензин,50000,2007,20000,механика,седан,задний,фиолетовый
LADA, (ВАЗ) 2111,81,Бензин,150000,2008,140000,механика,универсал 5 дв.,передний,чёрный
LADA, (ВАЗ) 2112,90,Бензин,55000,2005,300000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2105,73,Бензин,125000,2010,32700,механика,седан,задний,серый
LADA, (ВАЗ) 2110,90,Бензин,50000,2002,40000,механика,седан,передний,серый
LADA, (ВАЗ) Vesta I,106,Бензин,640000,2019,13500,механика,седан,передний,коричневый
LADA, (ВАЗ) 2115,81,Бензин,110000,2007,175000,механика,седан,передний,синий
LADA, (ВАЗ) 2112,92,Бензин,40000,2001,175000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2105  21053-20,71,Бензин,37000,2007,100000,механика,седан,задний,фиолетовый
LADA, (ВАЗ) 2112,92,Бензин,90000,2003,240000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) Priora I,98,Бензин,190000,2012,118000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2107,73,Бензин,120000,2010,76000,механика,седан,задний,серый
LADA, (ВАЗ) 2107,72,Бензин,36000,2006,110000,механика,седан,задний,синий
LADA, (ВАЗ) 2114,77,Бензин,65000,2004,190000,механика,хэтчбек 5 дв.,передний,синий
LADA, (ВАЗ) 2107,72,Бензин,70000,2000,100000,механика,седан,задний,синий
LADA, (ВАЗ) 2106  21065,75,Бензин,45000,2000,85000,механика,седан,задний,зелёный
LADA, (ВАЗ) 2110,90,Бензин,95000,2007,208000,механика,седан,передний,синий
LADA, (ВАЗ) Priora I,98,Бензин,165000,2009,190000,механика,хэтчбек 5 дв.,передний,белый
LADA, (ВАЗ) 2110,90,Бензин,69000,2005,120000,механика,седан,передний,синий
LADA, (ВАЗ) 2112,90,Бензин,150000,2007,125000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2107,74,Бензин,99999,2007,65000,механика,седан,задний,красный
LADA, (ВАЗ) 2114,81,Бензин,50000,2007,242000,механика,хэтчбек 5 дв.,передний,зелёный
LADA, (ВАЗ) 2110,81,Бензин,150000,2006,120000,механика,седан,передний,серый
LADA, (ВАЗ) 2107,73,Бензин,140000,2012,104000,механика,седан,задний,синий
LADA, (ВАЗ) 2107,74,Бензин,75000,2009,100000,механика,седан,задний,коричневый
LADA, (ВАЗ) 2107,74,Бензин,60000,2010,61706,механика,седан,задний,белый
LADA, (ВАЗ) 2114,81,Бензин,139999,2009,149000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) 2112,78,Бензин,60000,2001,100000,механика,хэтчбек 5 дв.,передний,красный
LADA, (ВАЗ) 2113,79,Бензин,50000,2005,120000,механика,хэтчбек 3 дв.,передний,серебристый
LADA, (ВАЗ) Largus I,84,Бензин,245000,2014,127020,механика,фургон,передний,серебристый
LADA, (ВАЗ) 2112,90,Бензин,75000,2004,168000,механика,хэтчбек 5 дв.,передний,серебристый
LADA, (ВАЗ) Priora I Рестайлинг,106,Бензин,380000,2017,49600,механика,седан,передний,чёрный
LADA, (ВАЗ) 2115,78,Бензин,73000,2004,220000,механика,седан,передний,серебристый
LADA, (ВАЗ) 2109,64,Бензин,100000,1987,34002,механика,хэтчбек 5 дв.,передний,бежевый
LADA, (ВАЗ) 2111,92,Бензин,120000,2004,174000,механика,универсал 5 дв.,передний,жёлтый
LADA, (ВАЗ) 2112,92,Бензин,90000,2002,191794,механика,хэтчбек 5 дв.,передний,серый
LADA, (ВАЗ) 2113,81,Бензин,75000,2008,240000,механика,хэтчбек 3 дв.,передний,чёрный
LADA, (ВАЗ) 2114,77,Бензин,60000,2004,150000,механика,хэтчбек 5 дв.,передний,синий
LADA, (ВАЗ) 2110,90,Бензин,60000,2005,100000,механика,седан,передний,серый
LADA, (ВАЗ) 2115,78,Бензин,80000,2007,110000,механика,седан,передний,серебристый
LADA, (ВАЗ) 2110,90,Бензин,90000,2003,150800,механика,седан,передний,серебристый
LADA, (ВАЗ) 2110,90,Бензин,70000,2002,114000,механика,седан,передний,зелёный
LADA, (ВАЗ) 2115,78,Бензин,130000,2004,185000,механика,седан,передний,серебристый
LADA, (ВАЗ) 2107,68,Бензин,50000,2004,300000,механика,седан,задний,белый
LADA, (ВАЗ) Largus I,87,Бензин,460000,2018,62000,механика,фургон,передний,серебристый
LADA, (ВАЗ) 2107,75,Бензин,40000,2006,1000,механика,седан,задний,синий
LADA, (ВАЗ) Priora I,98,Бензин,115000,2007,174000,механика,седан,передний,чёрный
LADA, (ВАЗ) 2107,75,Бензин,75000,2003,150000,механика,седан,задний,зелёный
Renault,Symbol I Рестайлинг,98,Бензин,190000,2006,161592,автомат,седан,передний,серый
Renault,Clio III Рестайлинг,110,Бензин,323000,2009,129000,автомат,хэтчбек 5 дв.,передний,серебристый
Renault,Fluence I Рестайлинг,114,Бензин,425000,2013,154520,вариатор,седан,передний,белый
Renault,Logan II,102,Бензин,379000,2015,132374,механика,седан,передний,серебристый
Renault,Koleos I,171,Бензин,399000,2008,131000,вариатор,внедорожник 5 дв.,полный,чёрный
